repo,java_file,mxcoco
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get0_alpn_selected$MH_210.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_manage_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_add_client_CA$MH_304.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_shutdownTime_7.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_RESPONSE_STATUS_SUCCESSFUL_68.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_attach_11.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_file_161.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_threads_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_options$MH_204.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_executorService_4.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_FLAG_SERVER_30.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_ScheduledExecutorServiceBuilder_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_ctrl_cmd_string$MH_370.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/JettyManaged_doStop_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_clear_error_349.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/PortDescriptor_getProtocol_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_error_167.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/PortDescriptor_getHost_5.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_TIMEOUTS_58.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/PortDescriptor_getPort_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_TMP_ECDH_47.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/ExecutorServiceManager_getShutdownPeriod_4.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_add_file_cert_subjects_to_stack$MH_248.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/PortDescriptor_toString_6.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_free$MH_332.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/JettyManaged_doStart_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_renegotiate_293.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/ExecutorServiceManager_stop_1.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_check_issued$MH_364.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/ExecutorServiceManager_toString_2.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/ExecutorServiceManager_ExecutorServiceManager_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_free_179.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/PortDescriptor_PortDescriptor_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_6144$MH_120.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/PortDescriptor_PortDescriptor_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_tmp_dh_callback_327.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_finish_331.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/PortDescriptor_getConnectorType_4.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_X509_181.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/JettyManaged_toString_4.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_APPLICATION_VERIFICATION_15.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/AutoCloseableManager_stop_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_CONNECT_49.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/ConstraintViolationBenchmark_prepare_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_new_329.java,1
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/DropwizardResourceConfigBenchmark_setUp_0.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_check_private_key$MH_268.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/ConstraintViolationBenchmark_objViolation_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_load_client_CA_file_247.java,1
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/ConstraintViolationBenchmark_paramViolation_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_set_default_377.java,1
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/SelfValidatingBenchmark_validationMethod_1.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/ConstraintViolationBenchmark_main_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_CERT_UNTRUSTED_14.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/SelfValidatingBenchmark_main_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_load_verify_locations$MH_316.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/DropwizardResourceConfigBenchmark_getEndpointsInfo_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_current_cipher_227.java,1
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/DropwizardResourceConfigBenchmark_main_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_tmp_dh_callback$MH_326.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/SelfValidatingBenchmark_selfValidating_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_sk_value_75.java,1
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/jersey/SelfValidatingBenchmark_prepare_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_SESS_CACHE_MODE_62.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/util/DurationBenchmark_parseDuration_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_ctrl$MH_280.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/util/DataSizeBenchmark_main_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_UNABLE_TO_VERIFY_LEAF_SIGNATURE_13.java,0
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/util/DurationBenchmark_main_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_SSL_get_peer_certificate_9.java,1
dropwizard/dropwizard,/dropwizard-benchmarks/src/main/java/io/dropwizard/benchmarks/util/DataSizeBenchmark_parseSize_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_3072_117.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/ConstraintViolations_copyOf_4.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_EVP_PKEY_bits_7.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MinDataSizeValidator_initialize_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OpenSSL_version$MH_78.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/ConstraintViolations_formatUntyped_3.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_single_get0_status_391.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MaxDurationValidator_initialize_0.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MinDataSizeValidator_isValid_1.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_alpn_select_cb$MH_208.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/ConstraintViolations_ConstraintViolations_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_bio$MH_236.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MaxDurationValidator_isValid_1.java,3
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_cert_to_id_379.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MaxDataSizeValidator_initialize_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OpenSSL_version_79.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_PrivateKey$MH_196.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/selfvalidating/SelfValidatingValidator_SelfValidatingValidator_1.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/selfvalidating/SelfValidatingValidator_isMethodCorrect_5.java,4
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_session_id_context_271.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/selfvalidating/SelfValidatingValidator_findMethods_3.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SESSION_get_id$MH_252.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/selfvalidating/SelfValidatingValidator_isValid_2.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_8192_123.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/selfvalidating/ValidationCaller_setValidationObject_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_peer_cert_chain_257.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/selfvalidating/ValidationCaller_getValidationObject_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ERR_get_error$MH_344.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/selfvalidating/SelfValidatingValidator_SelfValidatingValidator_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_EVP_PKEY_bits$MH_6.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/selfvalidating/SelfValidatingValidator_isValidationMethod_4.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_verify$MH_242.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MethodValidator_isValid_0.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_current_cert_173.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/PortRangeValidator_isValid_1.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_client_CA_list_301.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/ConstraintViolations_format_1.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc2409_prime_768_109.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/InterpolationHelper_InterpolationHelper_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_file$MH_84.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/ConstraintViolations_format_2.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_response_get1_basic_385.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/BaseValidator_newValidator_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_by_id_367.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MinDurationValidator_initialize_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EC_GROUP_free_139.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MinDurationValidator_isValid_1.java,3
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_add_lookup$MH_156.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/MaxDataSizeValidator_isValid_1.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_BASICRESP_free_393.java,1
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/PortRangeValidator_initialize_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_RESPONSE_free$MH_394.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/BaseValidator_BaseValidator_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_FLAG_FILE_29.java,0
dropwizard/dropwizard,/dropwizard-validation/src/main/java/io/dropwizard/validation/BaseValidator_newConfiguration_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_new_105.java,1
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/JerseyClientBuilder_build_22.java,6
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_NID_info_access_4.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/JerseyClientBuilder_using_12.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_set_error$MH_168.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/HttpClientBuilder_using_6.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_ctrl_pending$MH_82.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/JerseyClientConfiguration_setMaxThreads_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_shutdown_297.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_OK_8.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/HttpClientBuilder_buildWithDefaultRequestConfiguration_16.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_CTRL_RESET_1.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/JerseyClientBuilder_JerseyClientBuilder_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_DH_free_149.java,1
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/HttpClientBuilder_using_8.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OSSL_PROVIDER_get0_name$MH_406.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/JerseyClientBuilder_using_16.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_MIN_PROTO_VERSION_66.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/HttpClientConfiguration_setKeepAlive_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_CRL_HAS_EXPIRED_9.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/HttpClientConfiguration_getConnectionTimeout_5.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/JerseyClientBuilder_using_13.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_use_PrivateKey$MH_262.java,0
dropwizard/dropwizard,/dropwizard-client/src/main/java/io/dropwizard/client/HttpClientBuilder_configureCredentials_25.java,3
